SEQ,HEAT_NO,STRAND_NO,MARKING_CODE,CUT_START_TIME,CUT_END_TIME,MOLD_START_TIME,MOLD_END_TIME,TORCH_LENGTH,CAST_LENGTH,CAST_SPEED,REAL_CUT_LENGTH,WEIGHT
8190503,4G8166,6,4G816660898004Y,2023/07/06 08:16:49,2023/07/06 08:20:43,2023/07/06 07:28:26,2023/07/06 07:32:20,8980,274,0.589,8700,5324
8190483,4G8166,3,4G816630898004Y,2023/07/06 08:16:32,2023/07/06 08:20:29,2023/07/06 07:28:19,2023/07/06 07:32:16,8980,274,0.591,8700,5336
8190463,4G8166,2,4G816620898003Y,2023/07/06 08:15:45,2023/07/06 08:19:28,2023/07/06 07:27:22,2023/07/06 07:31:05,8980,273,0.589,8870,5332
8190543,4G8166,5,4G816650898004Y,2023/07/06 08:27:17,2023/07/06 08:31:09,2023/07/06 07:39:04,2023/07/06 07:42:56,8980,281,0.591,8820,5322
8190563,4G8166,4,4G816640898004Y,2023/07/06 08:29:25,2023/07/06 08:33:09,2023/07/06 07:41:07,2023/07/06 07:44:51,8980,281,0.59,8820,5318
8190523,4G8166,1,4G816610898004Y,2023/07/06 08:23:56,2023/07/06 08:27:39,2023/07/06 07:35:28,2023/07/06 07:39:11,8980,278,0.588,9000,5298
8190623,4G8166,6,4G816660898005Y,2023/07/06 08:31:24,2023/07/06 08:35:20,2023/07/06 07:43:01,2023/07/06 07:46:57,8980,282,0.589,8750,5322
8190603,4G8166,3,4G816630898005Y,2023/07/06 08:31:01,2023/07/06 08:34:59,2023/07/06 07:42:43,2023/07/06 07:46:41,8980,283,0.59,8720,5302
8190583,4G8166,2,4G816620898004Y,2023/07/06 08:30:36,2023/07/06 08:34:19,2023/07/06 07:42:18,2023/07/06 07:46:01,8980,282,0.59,8890,5320
8190663,4G8167,5,4G816750898001Y,2023/07/06 08:41:45,2023/07/06 08:45:22,2023/07/06 07:55:38,2023/07/06 07:59:15,8980,290,0.618,8820,5312
8190683,4G8167,4,4G816740898001Y,2023/07/06 08:43:48,2023/07/06 08:47:20,2023/07/06 07:57:50,2023/07/06 08:01:22,8980,290,0.62,8820,5312
8190643,4G8167,1,4G816710898001Y,2023/07/06 08:38:46,2023/07/06 08:42:26,2023/07/06 07:52:39,2023/07/06 07:56:19,8980,287,0.618,9000,5294
8190743,4G8167,6,4G816760898001Y,2023/07/06 08:45:35,2023/07/06 08:49:26,2023/07/06 07:59:46,2023/07/06 08:03:37,8980,291,0.622,8750,5316
8190723,4G8167,3,4G816730898001Y,2023/07/06 08:45:06,2023/07/06 08:48:48,2023/07/06 07:59:17,2023/07/06 08:02:59,8980,292,0.622,8720,5296
8190703,4G8167,2,4G816720898001Y,2023/07/06 08:45:02,2023/07/06 08:48:35,2023/07/06 07:59:04,2023/07/06 08:02:37,8980,291,0.62,8890,5326
8190783,4G8167,5,4G816750898002Y,2023/07/06 08:55:45,2023/07/06 08:59:23,2023/07/06 08:02:11,2023/07/06 08:05:49,8980,298,0.532,8820,5302
8190803,4G8167,4,4G816740898002Y,2023/07/06 08:57:50,2023/07/06 09:01:36,2023/07/06 08:03:57,2023/07/06 08:07:43,8980,298,0.529,8820,5300
8190763,4G8167,1,4G816710898002Y,2023/07/06 08:53:00,2023/07/06 08:56:39,2023/07/06 08:07:06,2023/07/06 08:10:45,8980,296,0.621,9000,5308
8190843,4G8167,6,4G816760898002Y,2023/07/06 08:59:45,2023/07/06 09:03:54,2023/07/06 08:05:59,2023/07/06 08:10:08,8980,300,0.53,8750,5324
8190824,4G8167,3,4G816730898002Y,2023/07/06 08:59:07,2023/07/06 09:03:10,2023/07/06 08:05:21,2023/07/06 08:09:24,8980,300,0.53,8720,5302
8190823,4G8167,2,4G816720898002Y,2023/07/06 08:59:20,2023/07/06 09:03:09,2023/07/06 08:05:58,2023/07/06 08:09:47,8980,300,0.534,8890,5302
8190883,4G8167,5,4G816750898003Y,2023/07/06 09:11:47,2023/07/06 09:15:40,2023/07/06 08:17:48,2023/07/06 08:21:41,8980,307,0.528,11830,5322
8190903,4G8167,4,4G816740898003Y,2023/07/06 09:14:17,2023/07/06 09:18:01,2023/07/06 08:20:18,2023/07/06 08:24:02,8980,307,0.528,9960,5320
8190863,4G8167,1,4G816710898003Y,2023/07/06 09:08:46,2023/07/06 09:12:41,2023/07/06 08:15:00,2023/07/06 08:18:55,8980,305,0.53,9040,5296
8190963,4G8167,6,4G816760898003Y,2023/07/06 09:15:59,2023/07/06 09:20:08,2023/07/06 08:21:54,2023/07/06 08:26:03,8980,309,0.527,8780,5314
8190923,4G8167,3,4G816730898003Y,2023/07/06 09:15:19,2023/07/06 09:19:21,2023/07/06 08:21:26,2023/07/06 08:25:28,8980,309,0.529,9880,5330
8190943,4G8167,2,4G816720898003Y,2023/07/06 09:15:52,2023/07/06 09:19:41,2023/07/06 08:21:59,2023/07/06 08:25:48,8980,309,0.529,10010,5304
8191023,4G8167,2,4G816720898004Y,2023/07/06 09:32:24,2023/07/06 09:36:10,2023/07/06 08:48:29,2023/07/06 08:52:15,8980,318,0.649,8910,5342
8191003,4G8167,1,4G816711195004Y,2023/07/06 09:30:56,2023/07/06 09:34:50,2023/07/06 08:37:16,2023/07/06 08:41:10,11950,317,0.531,12000,7100
8190983,4G8167,5,4G816751008004H,2023/07/06 09:30:17,2023/07/06 09:34:12,2023/07/06 08:36:18,2023/07/06 08:40:13,10080,317,0.528,9980,6016
8191043,4G8167,4,4G816741008004H,2023/07/06 09:32:51,2023/07/06 09:36:42,2023/07/06 08:48:56,2023/07/06 08:52:47,10080,318,0.649,8390,6032
8191063,4G8167,3,4G816731008004H,2023/07/06 09:33:36,2023/07/06 09:37:38,2023/07/06 08:49:41,2023/07/06 08:53:43,10080,319,0.649,9880,6062
8191083,4G8167,6,4G816761008004H,2023/07/06 09:34:19,2023/07/06 09:38:22,2023/07/06 08:50:24,2023/07/06 08:54:27,10080,319,0.649,9880,6066
8191143,4G8168,5,4G816851008001H,2023/07/06 09:46:17,2023/07/06 09:49:53,2023/07/06 09:02:18,2023/07/06 09:05:54,10080,327,0.648,9980,6032
8191183,4G8168,1,4G816811008001H,2023/07/06 09:47:00,2023/07/06 09:50:39,2023/07/06 09:03:05,2023/07/06 09:06:44,10080,327,0.649,10130,6024
8191123,4G8168,4,4G816840849001H,2023/07/06 09:46:00,2023/07/06 09:49:31,2023/07/06 09:02:05,2023/07/06 09:05:36,8490,326,0.649,8390,5070
8191163,4G8168,3,4G816830849001H,2023/07/06 09:46:25,2023/07/06 09:50:07,2023/07/06 09:02:34,2023/07/06 09:06:16,8490,327,0.65,8290,5088
8191103,4G8168,2,4G816820849001H,2023/07/06 09:45:40,2023/07/06 09:49:12,2023/07/06 09:01:49,2023/07/06 09:05:21,8490,326,0.65,8420,5084
8191203,4G8168,6,4G816860849001H,2023/07/06 09:47:02,2023/07/06 09:50:51,2023/07/06 09:03:07,2023/07/06 09:06:56,8490,327,0.649,8290,5086
8191264,4G8168,6,4G816860849002H,2023/07/06 09:59:36,2023/07/06 10:03:28,2023/07/06 09:15:37,2023/07/06 09:19:29,8490,335,0.648,8290,4974
8191244,4G8168,5,4G816850841002H,2023/07/06 09:58:51,2023/07/06 10:02:27,2023/07/06 09:15:04,2023/07/06 09:18:40,8410,336,0.651,8390,4950
8191243,4G8168,4,4G816840841002H,2023/07/06 09:58:38,2023/07/06 10:02:09,2023/07/06 09:14:39,2023/07/06 09:18:10,8410,334,0.648,8390,4928
8191245,4G8168,3,4G816830841002H,2023/07/06 09:58:50,2023/07/06 10:02:32,2023/07/06 09:14:51,2023/07/06 09:18:33,8410,336,0.648,8290,4936
8191223,4G8168,2,4G816820841002H,2023/07/06 09:58:18,2023/07/06 10:01:51,2023/07/06 09:14:39,2023/07/06 09:18:12,8410,335,0.653,8420,4948
8191263,4G8168,1,4G816810841002H,2023/07/06 09:59:44,2023/07/06 10:03:23,2023/07/06 09:15:49,2023/07/06 09:19:28,8410,336,0.649,8540,4932
8191343,4G8168,6,4G816860841003H,2023/07/06 10:12:10,2023/07/06 10:16:03,2023/07/06 09:28:23,2023/07/06 09:32:16,8410,344,0.651,8340,4952
8191323,4G8168,5,4G816850849003H,2023/07/06 10:11:38,2023/07/06 10:15:14,2023/07/06 09:27:43,2023/07/06 09:31:19,8490,344,0.649,8440,5002
8191303,4G8168,4,4G816840849003H,2023/07/06 10:11:27,2023/07/06 10:14:58,2023/07/06 09:27:36,2023/07/06 09:31:07,8490,342,0.65,8690,4998
8191324,4G8168,3,4G816830849003H,2023/07/06 10:11:32,2023/07/06 10:15:17,2023/07/06 09:27:33,2023/07/06 09:31:18,8490,344,0.648,8340,5020
8191283,4G8168,2,4G816820849003H,2023/07/06 10:11:09,2023/07/06 10:14:41,2023/07/06 09:27:10,2023/07/06 09:30:42,8490,343,0.648,8720,5028
8191363,4G8168,1,4G816810849003H,2023/07/06 10:12:42,2023/07/06 10:16:21,2023/07/06 09:28:47,2023/07/06 09:32:26,8490,344,0.649,8590,5008
8191423,4G8168,6,4G816860849004H,2023/07/06 10:24:54,2023/07/06 10:28:43,2023/07/06 09:41:03,2023/07/06 09:44:52,8490,352,0.65,8590,5172
8191385,4G8168,5,4G816850849004H,2023/07/06 10:24:26,2023/07/06 10:28:02,2023/07/06 09:40:35,2023/07/06 09:44:11,8490,353,0.65,8690,5122
8191384,4G8169,3,4G816930849004F,2023/07/06 10:24:18,2023/07/06 10:27:59,2023/07/06 09:40:19,2023/07/06 09:44:00,8490,352,0.648,8590,5160
8191443,4G8169,1,4G816910849004F,2023/07/06 10:25:40,2023/07/06 10:29:19,2023/07/06 09:41:45,2023/07/06 09:45:24,8490,353,0.649,8840,5124
8191403,4G8169,4,4G816940874004F,2023/07/06 10:24:43,2023/07/06 10:28:14,2023/07/06 09:40:52,2023/07/06 09:44:23,8740,351,0.65,8690,5292
8191383,4G8169,2,4G816920874004F,2023/07/06 10:24:25,2023/07/06 10:27:57,2023/07/06 09:40:30,2023/07/06 09:44:02,8740,352,0.649,8720,5288
8191963,4G8170,5,4G817050894002H,2023/07/07 01:48:26,2023/07/07 01:52:14,2023/07/07 00:57:16,2023/07/07 01:01:04,8940,41,0.557,8980,5342
8191964,4G8170,4,4G817040894002H,2023/07/07 01:48:35,2023/07/07 01:52:21,2023/07/07 00:57:19,2023/07/07 01:01:05,8940,41,0.556,8980,5300
8191945,4G8170,3,4G817030898002H,2023/07/07 01:48:05,2023/07/07 01:52:01,2023/07/07 00:57:11,2023/07/07 01:01:07,8980,42,0.56,8980,5398
8191965,4G8170,2,4G817020898002H,2023/07/07 01:48:36,2023/07/07 01:52:24,2023/07/07 00:57:48,2023/07/07 01:01:36,8980,41,0.561,8980,5328
8191944,4G8170,1,4G817010898002H,2023/07/07 01:48:07,2023/07/07 01:52:00,2023/07/07 00:57:08,2023/07/07 01:01:01,8980,41,0.559,8980,5244
8191983,4G8170,6,4G817060898003H,2023/07/07 02:03:47,2023/07/07 02:07:42,2023/07/07 01:12:37,2023/07/07 01:16:32,8980,50,0.557,8980,5442
8192003,4G8170,5,4G817050898003H,2023/07/07 02:04:13,2023/07/07 02:07:57,2023/07/07 01:13:08,2023/07/07 01:16:52,8980,50,0.558,8980,5380
8191984,4G8170,3,4G817030898003H,2023/07/07 02:03:45,2023/07/07 02:07:43,2023/07/07 01:12:40,2023/07/07 01:16:38,8980,51,0.558,8950,5410
8192043,4G8170,4,4G817040898003H,2023/07/07 02:04:29,2023/07/07 02:08:21,2023/07/07 01:13:35,2023/07/07 01:17:27,8980,50,0.56,9020,5392
8192023,4G8170,2,4G817020898003H,2023/07/07 02:04:26,2023/07/07 02:08:16,2023/07/07 01:13:32,2023/07/07 01:17:22,8980,50,0.56,9000,5368
8192004,4G8170,1,4G817010898003H,2023/07/07 02:04:06,2023/07/07 02:07:59,2023/07/07 01:12:45,2023/07/07 01:16:38,8980,51,0.555,9150,5370
8192083,4G8170,6,4G817060898004H,2023/07/07 02:19:08,2023/07/07 02:23:03,2023/07/07 01:30:45,2023/07/07 01:34:40,8980,59,0.589,8880,5388
8192103,4G8170,5,4G817050898004H,2023/07/07 02:19:38,2023/07/07 02:23:25,2023/07/07 01:31:39,2023/07/07 01:35:26,8980,59,0.594,8970,5374
8192063,4G8170,3,4G817030898004H,2023/07/07 02:19:01,2023/07/07 02:22:52,2023/07/07 01:30:33,2023/07/07 01:34:24,8980,60,0.588,8880,5376
8192124,4G8170,4,4G817040898004H,2023/07/07 02:19:57,2023/07/07 02:23:43,2023/07/07 01:31:39,2023/07/07 01:35:25,8980,59,0.59,8960,5368
8192125,4G8170,2,4G817020898004H,2023/07/07 02:19:53,2023/07/07 02:23:47,2023/07/07 01:31:30,2023/07/07 01:35:24,8980,60,0.589,8980,5356
8192123,4G8170,1,4G817010898004H,2023/07/07 02:19:47,2023/07/07 02:23:39,2023/07/07 01:31:29,2023/07/07 01:35:21,8980,60,0.59,9150,5374
8192163,4G8170,6,4G817060898005H,2023/07/07 02:33:55,2023/07/07 02:37:51,2023/07/07 01:45:32,2023/07/07 01:49:28,8980,68,0.589,8870,5358
8192183,4G8170,5,4G817050898005H,2023/07/07 02:34:32,2023/07/07 02:38:20,2023/07/07 01:46:14,2023/07/07 01:50:02,8980,68,0.59,8940,5342
8192143,4G8170,3,4G817030898005H,2023/07/07 02:33:45,2023/07/07 02:37:36,2023/07/07 01:45:22,2023/07/07 01:49:13,8980,68,0.589,8850,5346
8192204,4G8170,4,4G817040898005H,2023/07/07 02:34:54,2023/07/07 02:38:43,2023/07/07 01:46:31,2023/07/07 01:50:20,8980,68,0.589,8940,5346
8192203,4G8170,2,4G817020898005H,2023/07/07 02:34:52,2023/07/07 02:38:39,2023/07/07 01:46:34,2023/07/07 01:50:21,8980,69,0.59,8980,5342
8192205,4G8170,1,4G817010898005H,2023/07/07 02:34:53,2023/07/07 02:38:45,2023/07/07 01:46:35,2023/07/07 01:50:27,8980,69,0.59,9110,5342
8192243,4G8171,6,4G817160898001H,2023/07/07 02:48:43,2023/07/07 02:52:38,2023/07/07 02:00:20,2023/07/07 02:04:15,8980,77,0.589,8860,5360
8192263,4G8171,5,4G817150898001H,2023/07/07 02:49:28,2023/07/07 02:53:19,2023/07/07 02:01:05,2023/07/07 02:04:56,8980,77,0.589,8950,5346
8192223,4G8171,3,4G817130898001H,2023/07/07 02:48:33,2023/07/07 02:52:30,2023/07/07 02:00:00,2023/07/07 02:03:57,8980,77,0.587,8860,5346
8192283,4G8171,4,4G817140898001H,2023/07/07 02:49:54,2023/07/07 02:53:39,2023/07/07 02:01:31,2023/07/07 02:05:16,8980,77,0.589,8950,5344
8192284,4G8171,2,4G817120898001H,2023/07/07 02:49:54,2023/07/07 02:53:45,2023/07/07 02:01:26,2023/07/07 02:05:17,8980,78,0.588,9000,5354
8192303,4G8171,1,4G817110898001H,2023/07/07 02:50:03,2023/07/07 02:53:55,2023/07/07 02:01:40,2023/07/07 02:05:32,8980,78,0.589,9130,5348
8192343,4G8171,6,4G817160898002H,2023/07/07 03:03:29,2023/07/07 03:07:25,2023/07/07 02:15:25,2023/07/07 02:19:21,8980,86,0.593,8860,5370
8192363,4G8171,5,4G817150898002H,2023/07/07 03:04:23,2023/07/07 03:08:11,2023/07/07 02:16:05,2023/07/07 02:19:53,8980,86,0.59,8960,5372
8192323,4G8171,3,4G817130898002H,2023/07/07 03:03:18,2023/07/07 03:07:09,2023/07/07 02:14:50,2023/07/07 02:18:41,8980,86,0.588,8880,5376
8192383,4G8171,4,4G817140898002H,2023/07/07 03:04:52,2023/07/07 03:08:39,2023/07/07 02:16:29,2023/07/07 02:20:16,8980,86,0.589,8960,5350
8192403,4G8171,2,4G817120898002H,2023/07/07 03:04:55,2023/07/07 03:08:46,2023/07/07 02:16:37,2023/07/07 02:20:28,8980,87,0.59,9000,5360
8192423,4G8171,1,4G817110898002H,2023/07/07 03:05:12,2023/07/07 03:09:05,2023/07/07 02:17:03,2023/07/07 02:20:56,8980,87,0.592,9130,5344
8192463,4G8171,6,4G817160898003H,2023/07/07 03:18:16,2023/07/07 03:22:12,2023/07/07 02:30:03,2023/07/07 02:33:59,8980,95,0.591,8280,5394
8192503,4G8171,5,4G817150898003H,2023/07/07 03:19:17,2023/07/07 03:23:08,2023/07/07 02:30:54,2023/07/07 02:34:45,8980,95,0.589,8940,5388
8192523,4G8171,4,4G817140898003H,2023/07/07 03:19:52,2023/07/07 03:23:45,2023/07/07 02:31:39,2023/07/07 02:35:32,8980,95,0.591,8960,5392
8192443,4G8171,3,4G817130841003H,2023/07/07 03:17:05,2023/07/07 03:21:01,2023/07/07 02:28:42,2023/07/07 02:32:38,8410,95,0.589,8620,5038
8192483,4G8171,2,4G817120841003H,2023/07/07 03:19:00,2023/07/07 03:22:49,2023/07/07 02:30:37,2023/07/07 02:34:26,8410,95,0.589,8760,5042
8192504,4G8171,1,4G817110841003H,2023/07/07 03:19:25,2023/07/07 03:23:17,2023/07/07 02:31:02,2023/07/07 02:34:54,8410,96,0.589,8890,5044
8192563,4G8171,6,4G817160841004H,2023/07/07 03:32:03,2023/07/07 03:35:59,2023/07/07 02:43:50,2023/07/07 02:47:46,8410,103,0.591,8590,5048
8192583,4G8171,5,4G817150841004H,2023/07/07 03:33:15,2023/07/07 03:37:05,2023/07/07 02:44:47,2023/07/07 02:48:37,8410,103,0.588,8700,5040
8192623,4G8171,4,4G817140841004H,2023/07/07 03:33:55,2023/07/07 03:37:41,2023/07/07 02:45:37,2023/07/07 02:49:23,8410,104,0.59,8960,5064
8192543,4G8171,3,4G817130874004H,2023/07/07 03:31:26,2023/07/07 03:35:21,2023/07/07 02:42:58,2023/07/07 02:46:53,8740,103,0.588,8860,5258
8192603,4G8171,2,4G817120874004H,2023/07/07 03:33:37,2023/07/07 03:37:28,2023/07/07 02:45:19,2023/07/07 02:49:10,8740,104,0.59,9000,5248
8192643,4G8171,1,4G817110874004H,2023/07/07 03:34:11,2023/07/07 03:38:03,2023/07/07 02:45:48,2023/07/07 02:49:40,8740,105,0.589,9130,5238
8192683,4G8172,6,4G817260874001H,2023/07/07 03:46:18,2023/07/07 03:50:14,2023/07/07 02:57:35,2023/07/07 03:01:31,8740,112,0.585,8780,5226
8192703,4G8172,5,4G817250874001H,2023/07/07 03:47:41,2023/07/07 03:51:26,2023/07/07 02:59:18,2023/07/07 03:03:03,8740,112,0.589,8890,5222
8192663,4G8172,3,4G817230898001H,2023/07/07 03:46:10,2023/07/07 03:50:02,2023/07/07 02:57:47,2023/07/07 03:01:39,8980,112,0.589,8860,5408
8192743,4G8172,4,4G817240898001H,2023/07/07 03:48:46,2023/07/07 03:52:36,2023/07/07 03:00:23,2023/07/07 03:04:13,8980,113,0.589,8900,5380
8192723,4G8172,2,4G817220898001H,2023/07/07 03:48:32,2023/07/07 03:52:19,2023/07/07 03:00:09,2023/07/07 03:03:56,8980,113,0.589,8930,5354
8192763,4G8172,1,4G817210898001H,2023/07/07 03:49:15,2023/07/07 03:53:08,2023/07/07 03:00:52,2023/07/07 03:04:45,8980,114,0.589,9070,5374
8192803,4G8172,6,4G817260898002H,2023/07/07 04:00:53,2023/07/07 04:04:49,2023/07/07 03:12:30,2023/07/07 03:16:26,8980,120,0.589,8740,5354
8192823,4G8172,5,4G817250898002H,2023/07/07 04:02:29,2023/07/07 04:06:15,2023/07/07 03:14:01,2023/07/07 03:17:47,8980,121,0.588,8880,5358
8192783,4G8172,3,4G817230898002H,2023/07/07 04:00:42,2023/07/07 04:04:38,2023/07/07 03:12:29,2023/07/07 03:16:25,8980,121,0.591,10050,5342
8192863,4G8172,4,4G817240898002H,2023/07/07 04:03:39,2023/07/07 04:07:25,2023/07/07 03:15:16,2023/07/07 03:19:02,8980,121,0.589,8880,5366
8192843,4G8172,2,4G817220898002H,2023/07/07 04:03:26,2023/07/07 04:07:11,2023/07/07 03:14:48,2023/07/07 03:18:33,8980,122,0.586,8920,5354
8192883,4G8172,1,4G817210898002H,2023/07/07 04:04:13,2023/07/07 04:08:06,2023/07/07 03:15:55,2023/07/07 03:19:48,8980,123,0.59,9020,5344
8192903,4G8172,6,4G817260898003H,2023/07/07 04:15:27,2023/07/07 04:19:23,2023/07/07 03:27:23,2023/07/07 03:31:19,8980,129,0.593,10040,5348
8192963,4G8172,2,4G817220898003H,2023/07/07 04:18:21,2023/07/07 04:22:14,2023/07/07 03:24:35,2023/07/07 03:28:28,8980,131,0.53,10230,5356
8192983,4G8172,1,4G817210898003H,2023/07/07 04:19:13,2023/07/07 04:23:08,2023/07/07 03:25:20,2023/07/07 03:29:15,8980,132,0.529,10340,5348
8192923,4G8172,5,4G817250898003H,2023/07/07 04:17:15,2023/07/07 04:21:00,2023/07/07 03:28:57,2023/07/07 03:32:42,8980,130,0.59,10170,5350
8192964,4G8172,4,4G817240898003H,2023/07/07 04:18:25,2023/07/07 04:22:18,2023/07/07 03:24:45,2023/07/07 03:28:38,8980,130,0.531,10150,5340
8192943,4G8172,3,4G817231029003H,2023/07/07 04:17:30,2023/07/07 04:21:27,2023/07/07 03:23:13,2023/07/07 03:27:10,10290,131,0.525,10090,6172
8193003,4G8172,6,4G817261029004H,2023/07/07 04:33:31,2023/07/07 04:37:30,2023/07/07 03:39:45,2023/07/07 03:43:44,10290,139,0.53,10040,6128
8193023,4G8172,5,4G817251029001H,2023/07/07 04:35:40,2023/07/07 04:39:35,2023/07/07 03:41:41,2023/07/07 03:45:36,10290,140,0.528,10170,6086
8193024,4G8172,3,4G817231029001H,2023/07/07 04:35:47,2023/07/07 04:39:48,2023/07/07 03:41:54,2023/07/07 03:45:55,10290,141,0.529,10090,6152
8193043,4G8172,4,4G817241029001H,2023/07/07 04:37:01,2023/07/07 04:40:57,2023/07/07 03:43:15,2023/07/07 03:47:11,10290,140,0.53,10150,6090
8193044,4G8172,2,4G817221029001H,2023/07/07 04:37:02,2023/07/07 04:40:58,2023/07/07 03:43:16,2023/07/07 03:47:12,10290,141,0.53,10230,6120
8193063,4G8173,1,4G817311029001Z,2023/07/07 04:38:04,2023/07/07 04:42:00,2023/07/07 03:44:18,2023/07/07 03:48:14,10290,142,0.53,10340,6102
8193083,4G8173,6,4G817361029001Z,2023/07/07 04:52:12,2023/07/07 04:56:11,2023/07/07 03:58:26,2023/07/07 04:02:25,10290,149,0.53,10040,6106
8193104,4G8173,5,4G817351029002Z,2023/07/07 04:54:34,2023/07/07 04:58:28,2023/07/07 04:00:29,2023/07/07 04:04:23,10290,150,0.527,10250,6108
8193103,4G8173,3,4G817331029002Z,2023/07/07 04:54:26,2023/07/07 04:58:27,2023/07/07 04:00:40,2023/07/07 04:04:41,10290,151,0.53,10070,6122
8193123,4G8173,4,4G817341029002Z,2023/07/07 04:55:59,2023/07/07 04:59:55,2023/07/07 04:02:06,2023/07/07 04:06:02,10290,150,0.529,10170,6106
8193124,4G8173,2,4G817321029002Z,2023/07/07 04:56:03,2023/07/07 04:59:59,2023/07/07 04:02:10,2023/07/07 04:06:06,10290,151,0.529,10230,6116
8193143,4G8173,1,4G817311029002Z,2023/07/07 04:57:13,2023/07/07 05:01:09,2023/07/07 04:03:27,2023/07/07 04:07:23,10290,152,0.53,10440,6116
8193163,4G8173,6,4G817361029002Z,2023/07/07 05:11:01,2023/07/07 05:14:59,2023/07/07 04:17:21,2023/07/07 04:21:19,10290,159,0.531,10110,6132
8193203,4G8173,5,4G817351029003Z,2023/07/07 05:13:31,2023/07/07 05:17:25,2023/07/07 04:19:26,2023/07/07 04:23:20,10290,160,0.527,10640,6130
8193183,4G8173,3,4G817331008003Z,2023/07/07 05:12:50,2023/07/07 05:16:51,2023/07/07 04:18:57,2023/07/07 04:22:58,10080,161,0.529,10530,6022
8193223,4G8173,4,4G817341008003Z,2023/07/07 05:14:42,2023/07/07 05:18:39,2023/07/07 04:20:49,2023/07/07 04:24:46,10080,161,0.529,10640,6008
8193224,4G8173,2,4G817321008003Z,2023/07/07 05:14:48,2023/07/07 05:18:45,2023/07/07 04:21:08,2023/07/07 04:25:05,10080,161,0.531,10690,6012
8193243,4G8173,1,4G817311008003Z,2023/07/07 05:16:07,2023/07/07 05:20:04,2023/07/07 04:22:14,2023/07/07 04:26:11,10080,162,0.529,10860,6002
8193263,4G8173,6,4G817361008003Z,2023/07/07 05:29:22,2023/07/07 05:33:21,2023/07/07 04:35:42,2023/07/07 04:39:41,10080,169,0.531,10490,5916
8193303,4G8173,5,4G817351068004Z,2023/07/07 05:33:10,2023/07/07 05:37:06,2023/07/07 04:39:11,2023/07/07 04:43:07,10680,171,0.528,10630,6306
8193283,4G8173,3,4G817331068004Z,2023/07/07 05:32:19,2023/07/07 05:36:19,2023/07/07 04:38:33,2023/07/07 04:42:33,10680,171,0.53,10510,6294
8193323,4G8173,4,4G817341068004Z,2023/07/07 05:34:27,2023/07/07 05:38:24,2023/07/07 04:40:41,2023/07/07 04:44:38,10680,171,0.53,10640,6330
8193343,4G8173,2,4G817321068004Z,2023/07/07 05:34:41,2023/07/07 05:38:37,2023/07/07 04:40:48,2023/07/07 04:44:44,10680,172,0.529,10690,6334
8193363,4G8173,1,4G817311068004Z,2023/07/07 05:36:06,2023/07/07 05:40:03,2023/07/07 04:42:13,2023/07/07 04:46:10,10680,173,0.529,10860,6328
